taxid,input_term,domain,kingdom,phylum,class,order,family,genus,species
641501,Influenza_A_virus_A_California_04_2009_H1N1,d__Viruses,k__Orthornavirae,p__Negarnaviricota,c__Insthoviricetes,o__Articulavirales,f__Orthomyxoviridae,g__Alphainfluenzavirus,s__Influenza_A_virus
121791,Nipah_henipavirus,d__Viruses,k__Orthornavirae,p__Negarnaviricota,c__Monjiviricetes,o__Mononegavirales,f__Paramyxoviridae,g__Henipavirus,s__Nipah_henipavirus
387147,Influenza_A_virus_A_England_878_1969_H3N2,d__Viruses,k__Orthornavirae,p__Negarnaviricota,c__Insthoviricetes,o__Articulavirales,f__Orthomyxoviridae,g__Alphainfluenzavirus,s__Influenza_A_virus
130760,Influenza_A_virus_A_Hong_Kong_1073_99_H9N2,d__Viruses,k__Orthornavirae,p__Negarnaviricota,c__Insthoviricetes,o__Articulavirales,f__Orthomyxoviridae,g__Alphainfluenzavirus,s__Influenza_A_virus
382825,Influenza_A_virus_A_Philippines_2_1982_H3N2,d__Viruses,k__Orthornavirae,p__Negarnaviricota,c__Insthoviricetes,o__Articulavirales,f__Orthomyxoviridae,g__Alphainfluenzavirus,s__Influenza_A_virus
352764,Influenza_A_virus_A_mallard_Alberta_202_1996_H2N5,d__Viruses,k__Orthornavirae,p__Negarnaviricota,c__Insthoviricetes,o__Articulavirales,f__Orthomyxoviridae,g__Alphainfluenzavirus,s__Influenza_A_virus
421472,Influenza_A_virus_A_Indonesia_CDC1032N_2007_H5N1,d__Viruses,k__Orthornavirae,p__Negarnaviricota,c__Insthoviricetes,o__Articulavirales,f__Orthomyxoviridae,g__Alphainfluenzavirus,s__Influenza_A_virus
479022,Influenza_A_virus_A_chicken_Korea_IS_2006_H5N1,d__Viruses,k__Orthornavirae,p__Negarnaviricota,c__Insthoviricetes,o__Articulavirales,f__Orthomyxoviridae,g__Alphainfluenzavirus,s__Influenza_A_virus
387139,Influenza_A_virus_A_Aichi_2_1968_H3N2,d__Viruses,k__Orthornavirae,p__Negarnaviricota,c__Insthoviricetes,o__Articulavirales,f__Orthomyxoviridae,g__Alphainfluenzavirus,s__Influenza_A_virus
37207,Rio_Segundo_hantavirus,d__Viruses,k__Orthornavirae,p__Negarnaviricota,c__Ellioviricetes,o__Bunyavirales,f__Hantaviridae,g__Orthohantavirus,s__Rio_Segundo_hantavirus
11292,Rabies_lyssavirus,d__Viruses,k__Orthornavirae,p__Negarnaviricota,c__Monjiviricetes,o__Mononegavirales,f__Rhabdoviridae,g__Lyssavirus,s__Rabies_lyssavirus
164326,Influenza_A_virus_A_Hong_Kong_1131_1998_H1N1,d__Viruses,k__Orthornavirae,p__Negarnaviricota,c__Insthoviricetes,o__Articulavirales,f__Orthomyxoviridae,g__Alphainfluenzavirus,s__Influenza_A_virus
11251,Human_respiratory_syncytial_virus_subgroup_B_strain_18537,d__Viruses,k__Orthornavirae,p__Negarnaviricota,c__Monjiviricetes,o__Mononegavirales,f__Pneumoviridae,g__Orthopneumovirus,s__Human_orthopneumovirus
384510,Influenza_A_virus_A_tern_South_Africa_1961_H5N3,d__Viruses,k__Orthornavirae,p__Negarnaviricota,c__Insthoviricetes,o__Articulavirales,f__Orthomyxoviridae,g__Alphainfluenzavirus,s__Influenza_A_virus
2169991,Argentinian_mammarenavirus,d__Viruses,k__Orthornavirae,p__Negarnaviricota,c__Ellioviricetes,o__Bunyavirales,f__Arenaviridae,g__Mammarenavirus,s__Argentinian_mammarenavirus
11234,Measles_morbillivirus,d__Viruses,k__Orthornavirae,p__Negarnaviricota,c__Monjiviricetes,o__Mononegavirales,f__Paramyxoviridae,g__Morbillivirus,s__Measles_morbillivirus
392811,Influenza_A_virus_A_Udorn_8_1972_H3N2,d__Viruses,k__Orthornavirae,p__Negarnaviricota,c__Insthoviricetes,o__Articulavirales,f__Orthomyxoviridae,g__Alphainfluenzavirus,s__Influenza_A_virus
186538,Zaire_ebolavirus,d__Viruses,k__Orthornavirae,p__Negarnaviricota,c__Monjiviricetes,o__Mononegavirales,f__Filoviridae,g__Ebolavirus,s__Zaire_ebolavirus
565995,Bundibugyo_ebolavirus,d__Viruses,k__Orthornavirae,p__Negarnaviricota,c__Monjiviricetes,o__Mononegavirales,f__Filoviridae,g__Ebolavirus,s__Bundibugyo_ebolavirus
11276,Vesicular_stomatitis_virus,d__Viruses,k__Orthornavirae,p__Negarnaviricota,c__Monjiviricetes,o__Mononegavirales,f__Rhabdoviridae,g__Vesiculovirus,s__Vesicular_stomatitis_virus
449656,Influenza_A_virus_A_chicken_Taiwan_2838V_00_H6N1,d__Viruses,k__Orthornavirae,p__Negarnaviricota,c__Insthoviricetes,o__Articulavirales,f__Orthomyxoviridae,g__Alphainfluenzavirus,s__Influenza_A_virus
1980519,Crimean_Congo_hemorrhagic_fever_orthonairovirus,d__Viruses,k__Orthornavirae,p__Negarnaviricota,c__Ellioviricetes,o__Bunyavirales,f__Nairoviridae,g__Orthonairovirus,s__Crimean_Congo_hemorrhagic_fever_orthonairovirus
128952,Ebola_virus_Mayinga_Zaire_1976,d__Viruses,k__Orthornavirae,p__Negarnaviricota,c__Monjiviricetes,o__Mononegavirales,f__Filoviridae,g__Ebolavirus,s__Zaire_ebolavirus
641812,Influenza_A_virus_A_Texas_05_2009_H1N1,d__Viruses,k__Orthornavirae,p__Negarnaviricota,c__Insthoviricetes,o__Articulavirales,f__Orthomyxoviridae,g__Alphainfluenzavirus,s__Influenza_A_virus
1968304,Influenza_A_virus_A_chicken_Guangdong_GD20_2017_H7N9,d__Viruses,k__Orthornavirae,p__Negarnaviricota,c__Insthoviricetes,o__Articulavirales,f__Orthomyxoviridae,g__Alphainfluenzavirus,s__Influenza_A_virus
172149,Influenza_A_virus_A_swine_Quebec_192_81_H1N1,d__Viruses,k__Orthornavirae,p__Negarnaviricota,c__Insthoviricetes,o__Articulavirales,f__Orthomyxoviridae,g__Alphainfluenzavirus,s__Influenza_A_virus
2560319,Avian_orthoavulavirus_1,d__Viruses,k__Orthornavirae,p__Negarnaviricota,c__Monjiviricetes,o__Mononegavirales,f__Paramyxoviridae,g__Orthoavulavirus,s__Avian_orthoavulavirus_1
11602,Hantaan_virus_76_118,d__Viruses,k__Orthornavirae,p__Negarnaviricota,c__Ellioviricetes,o__Bunyavirales,f__Hantaviridae,g__Orthohantavirus,s__Hantaan_orthohantavirus
383571,Influenza_A_virus_A_Memphis_6_1986_H3N2,d__Viruses,k__Orthornavirae,p__Negarnaviricota,c__Insthoviricetes,o__Articulavirales,f__Orthomyxoviridae,g__Alphainfluenzavirus,s__Influenza_A_virus
404573,Influenza_A_virus_A_chicken_Netherlands_03010132_03_H7N7,d__Viruses,k__Orthornavirae,p__Negarnaviricota,c__Insthoviricetes,o__Articulavirales,f__Orthomyxoviridae,g__Alphainfluenzavirus,s__Influenza_A_virus
292590,Influenza_A_virus_A_swine_Ontario_42729A_01_H3N3,d__Viruses,k__Orthornavirae,p__Negarnaviricota,c__Insthoviricetes,o__Articulavirales,f__Orthomyxoviridae,g__Alphainfluenzavirus,s__Influenza_A_virus
89172,Influenza_A_virus_A_quail_Arkansas_16309_7_94_H7N3NSA,d__Viruses,k__Orthornavirae,p__Negarnaviricota,c__Insthoviricetes,o__Articulavirales,f__Orthomyxoviridae,g__Alphainfluenzavirus,s__Influenza_A_virus
2560602,Mumps_orthorubulavirus,d__Viruses,k__Orthornavirae,p__Negarnaviricota,c__Monjiviricetes,o__Mononegavirales,f__Paramyxoviridae,g__Orthorubulavirus,s__Mumps_orthorubulavirus
384505,Influenza_A_virus_A_nt_60_1968_H3N2,d__Viruses,k__Orthornavirae,p__Negarnaviricota,c__Insthoviricetes,o__Articulavirales,f__Orthomyxoviridae,g__Alphainfluenzavirus,s__Influenza_A_virus
447133,Influenza_A_virus_A_chicken_Japan_1925_H7N7,d__Viruses,k__Orthornavirae,p__Negarnaviricota,c__Insthoviricetes,o__Articulavirales,f__Orthomyxoviridae,g__Alphainfluenzavirus,s__Influenza_A_virus
915014,Influenza_A_virus_A_swine_Heilongjiang_44_2009_H1N1,d__Viruses,k__Orthornavirae,p__Negarnaviricota,c__Insthoviricetes,o__Articulavirales,f__Orthomyxoviridae,g__Alphainfluenzavirus,s__Influenza_A_virus
336092,Influenza_A_virus_A_black_headed_goose_Qinghai_1_2005_H5N1,d__Viruses,k__Orthornavirae,p__Negarnaviricota,c__Insthoviricetes,o__Articulavirales,f__Orthomyxoviridae,g__Alphainfluenzavirus,s__Influenza_A_virus
417758,Influenza_A_virus_A_quail_Shantou_1475_2004_H9N2,d__Viruses,k__Orthornavirae,p__Negarnaviricota,c__Insthoviricetes,o__Articulavirales,f__Orthomyxoviridae,g__Alphainfluenzavirus,s__Influenza_A_virus
641809,Influenza_A_virus_A_California_07_2009_H1N1,d__Viruses,k__Orthornavirae,p__Negarnaviricota,c__Insthoviricetes,o__Articulavirales,f__Orthomyxoviridae,g__Alphainfluenzavirus,s__Influenza_A_virus
427890,Influenza_A_virus_A_Viet_Nam_JP4207_2005_H5N1,d__Viruses,k__Orthornavirae,p__Negarnaviricota,c__Insthoviricetes,o__Articulavirales,f__Orthomyxoviridae,g__Alphainfluenzavirus,s__Influenza_A_virus
1310532,Influenza_A_virus_A_chicken_West_Java_Sbg_29_2007_H5N1,d__Viruses,k__Orthornavirae,p__Negarnaviricota,c__Insthoviricetes,o__Articulavirales,f__Orthomyxoviridae,g__Alphainfluenzavirus,s__Influenza_A_virus
11259,Human_respiratory_syncytial_virus_A2,d__Viruses,k__Orthornavirae,p__Negarnaviricota,c__Monjiviricetes,o__Mononegavirales,f__Pneumoviridae,g__Orthopneumovirus,s__Human_orthopneumovirus
414044,Influenza_A_virus_A_Thailand_1_KAN_1A_2004_H5N1,d__Viruses,k__Orthornavirae,p__Negarnaviricota,c__Insthoviricetes,o__Articulavirales,f__Orthomyxoviridae,g__Alphainfluenzavirus,s__Influenza_A_virus
367120,Influenza_A_virus_A_Fort_Monmouth_1_1947_H1N1,d__Viruses,k__Orthornavirae,p__Negarnaviricota,c__Insthoviricetes,o__Articulavirales,f__Orthomyxoviridae,g__Alphainfluenzavirus,s__Influenza_A_virus
425551,Influenza_A_virus_A_AA_Huston_1945_H1N1,d__Viruses,k__Orthornavirae,p__Negarnaviricota,c__Insthoviricetes,o__Articulavirales,f__Orthomyxoviridae,g__Alphainfluenzavirus,s__Influenza_A_virus
427773,Influenza_A_virus_A_Thailand_SP83_2004_H5N1,d__Viruses,k__Orthornavirae,p__Negarnaviricota,c__Insthoviricetes,o__Articulavirales,f__Orthomyxoviridae,g__Alphainfluenzavirus,s__Influenza_A_virus
33727,Marburg_virus_Musoke_Kenya_1980,d__Viruses,k__Orthornavirae,p__Negarnaviricota,c__Monjiviricetes,o__Mononegavirales,f__Filoviridae,g__Marburgvirus,s__Marburg_marburgvirus
754366,Influenza_A_virus_A_Ontario_309862_2009_H1N1,d__Viruses,k__Orthornavirae,p__Negarnaviricota,c__Insthoviricetes,o__Articulavirales,f__Orthomyxoviridae,g__Alphainfluenzavirus,s__Influenza_A_virus
1133363,Schmallenberg_virus,d__Viruses,k__Orthornavirae,p__Negarnaviricota,c__Ellioviricetes,o__Bunyavirales,f__Peribunyaviridae,g__Orthobunyavirus,s__Schmallenberg_orthobunyavirus
11588,Rift_Valley_fever_virus,d__Viruses,k__Orthornavirae,p__Negarnaviricota,c__Ellioviricetes,o__Bunyavirales,f__Phenuiviridae,g__Phlebovirus,s__Rift_Valley_fever_phlebovirus
378830,Lake_Victoria_marburgvirus_Angola2005,d__Viruses,k__Orthornavirae,p__Negarnaviricota,c__Monjiviricetes,o__Mononegavirales,f__Filoviridae,g__Marburgvirus,s__Marburg_marburgvirus
387161,Influenza_A_virus_A_Japan_305_1957_H2N2,d__Viruses,k__Orthornavirae,p__Negarnaviricota,c__Insthoviricetes,o__Articulavirales,f__Orthomyxoviridae,g__Alphainfluenzavirus,s__Influenza_A_virus
11232,Canine_morbillivirus,d__Viruses,k__Orthornavirae,p__Negarnaviricota,c__Monjiviricetes,o__Mononegavirales,f__Paramyxoviridae,g__Morbillivirus,s__Canine_morbillivirus
1980481,Montano_orthohantavirus,d__Viruses,k__Orthornavirae,p__Negarnaviricota,c__Ellioviricetes,o__Bunyavirales,f__Hantaviridae,g__Orthohantavirus,s__Montano_orthohantavirus
410078,Human_respiratory_syncytial_virus_S2,d__Viruses,k__Orthornavirae,p__Negarnaviricota,c__Monjiviricetes,o__Mononegavirales,f__Pneumoviridae,g__Orthopneumovirus,s__Human_orthopneumovirus
39002,Puumala_virus_sotkamo_v_2969_81,d__Viruses,k__Orthornavirae,p__Negarnaviricota,c__Ellioviricetes,o__Bunyavirales,f__Hantaviridae,g__Orthohantavirus,s__Puumala_orthohantavirus
1980486,Puumala_orthohantavirus,d__Viruses,k__Orthornavirae,p__Negarnaviricota,c__Ellioviricetes,o__Bunyavirales,f__Hantaviridae,g__Orthohantavirus,s__Puumala_orthohantavirus
683780,Influenza_A_virus_A_wild_bird_Korea_A81_2009_H5N2,d__Viruses,k__Orthornavirae,p__Negarnaviricota,c__Insthoviricetes,o__Articulavirales,f__Orthomyxoviridae,g__Alphainfluenzavirus,s__Influenza_A_virus
468968,Influenza_A_virus_A_Indonesia_560H_2006_H5N1,d__Viruses,k__Orthornavirae,p__Negarnaviricota,c__Insthoviricetes,o__Articulavirales,f__Orthomyxoviridae,g__Alphainfluenzavirus,s__Influenza_A_virus
418868,Influenza_A_virus_A_Egypt_14724_NAMRU3_2006_H5N1,d__Viruses,k__Orthornavirae,p__Negarnaviricota,c__Insthoviricetes,o__Articulavirales,f__Orthomyxoviridae,g__Alphainfluenzavirus,s__Influenza_A_virus
103929,Rabies_virus_strain_Pasteur_vaccin,d__Viruses,k__Orthornavirae,p__Negarnaviricota,c__Monjiviricetes,o__Mononegavirales,f__Rhabdoviridae,g__Lyssavirus,s__Rabies_lyssavirus
381513,Influenza_A_virus_A_Panama_2007_1999_H3N2,d__Viruses,k__Orthornavirae,p__Negarnaviricota,c__Insthoviricetes,o__Articulavirales,f__Orthomyxoviridae,g__Alphainfluenzavirus,s__Influenza_A_virus
352034,Influenza_A_virus_A_duck_Potsdam_1402_6_1986_H5N2,d__Viruses,k__Orthornavirae,p__Negarnaviricota,c__Insthoviricetes,o__Articulavirales,f__Orthomyxoviridae,g__Alphainfluenzavirus,s__Influenza_A_virus
647923,Influenza_A_virus_A_reassortant_NYMC_X_179A_California_07_2009_x_NYMC_X_157_H1N1,d__Viruses,k__Orthornavirae,p__Negarnaviricota,c__Insthoviricetes,o__Articulavirales,f__Orthomyxoviridae,g__Alphainfluenzavirus,s__Influenza_A_virus
11241,Rinderpest_morbillivirus,d__Viruses,k__Orthornavirae,p__Negarnaviricota,c__Monjiviricetes,o__Mononegavirales,f__Paramyxoviridae,g__Morbillivirus,s__Rinderpest_morbillivirus
453057,Influenza_A_virus_A_Indonesia_CDC540_2006_H5N1,d__Viruses,k__Orthornavirae,p__Negarnaviricota,c__Insthoviricetes,o__Articulavirales,f__Orthomyxoviridae,g__Alphainfluenzavirus,s__Influenza_A_virus
1933298,Tomato_spotted_wilt_orthotospovirus,d__Viruses,k__Orthornavirae,p__Negarnaviricota,c__Ellioviricetes,o__Bunyavirales,f__Tospoviridae,g__Orthotospovirus,s__Tomato_spotted_wilt_orthotospovirus
63330,Hendra_henipavirus,d__Viruses,k__Orthornavirae,p__Negarnaviricota,c__Monjiviricetes,o__Mononegavirales,f__Paramyxoviridae,g__Henipavirus,s__Hendra_henipavirus
400828,Influenza_A_virus_A_Indonesia_CDC669_2006_H5N1,d__Viruses,k__Orthornavirae,p__Negarnaviricota,c__Insthoviricetes,o__Articulavirales,f__Orthomyxoviridae,g__Alphainfluenzavirus,s__Influenza_A_virus
385585,Influenza_A_virus_A_equine_Jilin_1_1989_H3N8,d__Viruses,k__Orthornavirae,p__Negarnaviricota,c__Insthoviricetes,o__Articulavirales,f__Orthomyxoviridae,g__Alphainfluenzavirus,s__Influenza_A_virus
421901,Influenza_A_virus_A_Egypt_0636_NAMRU3_2007_H5N1,d__Viruses,k__Orthornavirae,p__Negarnaviricota,c__Insthoviricetes,o__Articulavirales,f__Orthomyxoviridae,g__Alphainfluenzavirus,s__Influenza_A_virus
392809,Influenza_A_virus_A_Victoria_3_1975_H3N2,d__Viruses,k__Orthornavirae,p__Negarnaviricota,c__Insthoviricetes,o__Articulavirales,f__Orthomyxoviridae,g__Alphainfluenzavirus,s__Influenza_A_virus
464622,Influenza_A_virus_A_Solomon_Islands_3_2006_Egg_passage_H1N1,d__Viruses,k__Orthornavirae,p__Negarnaviricota,c__Insthoviricetes,o__Articulavirales,f__Orthomyxoviridae,g__Alphainfluenzavirus,s__Influenza_A_virus
100835,Influenza_A_virus_A_Chicken_Hong_Kong_258_97_H5N1,d__Viruses,k__Orthornavirae,p__Negarnaviricota,c__Insthoviricetes,o__Articulavirales,f__Orthomyxoviridae,g__Alphainfluenzavirus,s__Influenza_A_virus
